"META_INSTANCE_ID","ANIMAL_ID","LOCATION_OF_EVENT_REGION","LOCATION_OF_EVENT_DISTRICT","LOCATION_OF_EVENT_WARD","LOCATION_OF_EVENT_VILLAGE","Loc_ID","Loc_ID_w","Loc_ID_d","DATE_OF_INVESTIGATION","TYPE_OF_INVESTIGATION","IS_INVESTGATION_LINKED","ANIMAL_TYPE","ANIMAL_TYPE_WILDLIFE","NUMBER_OF_PEOPLE_BITTEN","NO_OF_PEOPLE_BITTEN_REPEAT_COUNT","OTHER_ANIMALS_BITTEN","OTHER_ANIMALS_BITTEN_SPECIFY","WAS_ANIMAL_OWNED","ANIMAL_AGE","ANIMAL_SEX","IS_ANIMAL_VACCINATED","YEAR_VACCINATED","ANIMAL_FOUND","ANIMAL_OUTCOME","DEATH_CAUSE","SAMPLE_COLLECTED","WHY_SAMPLE_WAS_NOT_TAKEN","SAMPLE_WAS_COLLECTED_SAMPLE_DATE","SAMPLE_WAS_COLLECTED_LOCATION_SAMPLE_STORED","SAMPLE_WAS_COLLECTED_LOCATION_SAMPLE_STORED_OTHER","SAMPLE_WAS_COLLECTED_DATE_TAKEN_TO_LAB","SAMPLE_WAS_COLLECTED_LATERAL_FLOW_TEST_DONE","SAMPLE_WAS_COLLECTED_LATERAL_FLOW_TEST_OUTCOME","REASON_FOR_REPORT","REASON_FOR_REPORT_OTHER","REPORTED_FROM","RISK_ASSESSMENT","ASSESSMENT_DECISION","Date_proxy","Year","Month","Day","jmonth","jday","Year_month","Assessment","correction_type","IBCM_start","VICTIM_ENV","HE_aggressive","HE_approach_dog","HE_no_provocation","HE_playing","HE_scared_of_dogs","HE_noise","HE_throwing_things","HE_running","ANIMAL_ENV","AE_chained","AE_fenced","AE_lots_of_dogs","AE_on_owners_property","AE_from_unknown_place","AE_lots_of_people","SYMPTOMS","S_abnormal_vocalization","S_restlessness","S_active_during_day","S_dullness","S_tameness","S_excessive_salivation","S_hypersexuality","S_unprovoked_aggression","S_paralysis"
"uuid:238e705f-6c25-42b3-8345-48933c12b9f7",NA,"Morogoro","Ulanga","Vigoi","Makanga","Village-Morogoro-Ulanga-Vigoi-Makanga","Ward-Morogoro-Ulanga-Vigoi","District-Morogoro-Ulanga",2018-12-08,"in_person","yes","dog",NA,1,1,"none",NA,"not_owned","adult","female","no",NA,"no","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"normal_behaviour","suspicious_for_of_rabies",2018-12-08,2018,12,341,12,341,"2018-12","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:26123cf3-b468-421f-9e23-6ee6565a7b6e",NA,"Lindi","Kilwa","Miteja","Miteja","Village-Lindi-Kilwa-Miteja-Miteja","Ward-Lindi-Kilwa-Miteja","District-Lindi-Kilwa",2018-12-02,"phone_consultation","yes","dog",NA,1,1,"none",NA,"not_owned","adult","female","yes",2015,"no","lost",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2018-12-02,2018,12,335,12,335,"2018-12","Suspect","Not altered","2018-07-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"restlessness",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:280dc591-50d4-4501-91dd-e802eb5ac950","KLS/R/10/5","Morogoro","Kilosa","Mkwatani",NA,"Village-Morogoro-Kilosa-Mkwatani-NA","Ward-Morogoro-Kilosa-Mkwatani","District-Morogoro-Kilosa",2018-11-05,"in_person","no","dog",NA,0,0,"other","Kuuma nyavu za banda lake mfulululizo","owned","adult","male","no",NA,"yes","dead","killed_by_owner","no","not_applicable",NA,NA,NA,NA,NA,NA,"animal_sick",NA,NA,NA,"suspicious_for_of_rabies",2018-11-05,2018,11,308,11,308,"2018-11","Suspect","Not altered","2018-08-01",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"chained,on_owners_property",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"abnormal_vocalization,excessive_salivation,unprovoked_aggression",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"uuid:289e41ad-f1c7-496c-806f-fa8b1adeb345",NA,"Morogoro","Malinyi","Malinyi","Malinyi","Village-Morogoro-Malinyi-Malinyi-Malinyi","Ward-Morogoro-Malinyi-Malinyi","District-Morogoro-Malinyi",2018-12-07,"in_person","yes","dog",NA,1,1,"none",NA,"owned","adult","male","no",NA,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"normal_behaviour","healthy",2018-12-07,2018,12,340,12,340,"2018-12","Healthy","Not altered","2018-08-01","throwing_things",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"on_owners_property",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:28e1c90f-17b9-4d19-88cb-f585a1817d5f",NA,"Lindi","Kilwa","Mingumbi",NA,"Village-Lindi-Kilwa-Mingumbi-NA","Ward-Lindi-Kilwa-Mingumbi","District-Lindi-Kilwa",2018-11-25,"phone_consultation","yes","dog",NA,3,3,"none",NA,"unknown","adult","unknown","no",NA,"no","lost",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2018-11-25,2018,11,328,11,328,"2018-11","Suspect","Not altered","2018-07-01","aggressive",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"restlessness",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:2bc47f93-d28a-4f94-bb32-42ebbd1c87bb",NA,"Morogoro","Kilosa","Masanze","Changarawe","Village-Morogoro-Kilosa-Masanze-Changarawe","Ward-Morogoro-Kilosa-Masanze","District-Morogoro-Kilosa",2019-02-11,"in_person","yes","dog",NA,1,1,"none",NA,"unknown","adult","unknown","unknown",NA,"no","lost",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2019-02-11,2019,2,41,14,53,"2019-2","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"restlessness",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:2ea3a5e0-fe42-4e01-a8b2-68bf3c0b2474",NA,"Mara","Tarime","Nyanungu","Kegonga","Village-Mara-Tarime-Nyanungu-Kegonga","Ward-Mara-Tarime District Council-Nyanungu","District-Mara-Tarime District Council",2018-10-06,"in_person","yes","dog",NA,1,1,"dog",NA,"unknown","adult","male","unknown",NA,"no","lost",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure,suspect_rabid_animals",NA,NA,NA,"suspicious_for_of_rabies",2018-10-06,2018,10,278,10,278,"2018-10","Suspect","Correction Spreadsheet","2018-06-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"restlessness,unprovoked_aggression",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:2efb9dc6-8f7c-4dd7-aa13-093c03f452ac",NA,"Morogoro","Kilosa","Tindiga","Malui","Village-Morogoro-Kilosa-Tindiga-Malui","Ward-Morogoro-Kilosa-Tindiga","District-Morogoro-Kilosa",2018-09-01,"in_person","yes","dog",NA,1,1,"none",NA,"unknown","adult","female","unknown",NA,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"feeding_puppies","healthy",2018-09-01,2018,9,243,9,243,"2018-9","Healthy","Not altered","2018-08-01","approching_the_dog",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:2f2f8210-e8b7-489d-b5f8-cb55d0f727ff",NA,"Morogoro","Kilosa","Zombo","Kigunga","Village-Morogoro-Kilosa-Zombo-Kigunga","Ward-Morogoro-Kilosa-Zombo","District-Morogoro-Kilosa",2018-09-21,"in_person","yes","dog",NA,1,1,"none",NA,"unknown","unknown","unknown","unknown",NA,"no","lost",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2018-09-21,2018,9,263,9,263,"2018-9","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"restlessness",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:318908fe-f571-4192-8fd3-b78c41f66d23",NA,"Mtwara","Tandahimba","Kitama","Mwenge 'A'","Village-Mtwara-Tandahimba-Kitama-Mwenge 'A'","Ward-Mtwara-Tandahimba-Kitama","District-Mtwara-Tandahimba",2019-02-09,"in_person","yes","dog",NA,0,0,"none",NA,"owned","puppy","male","no",NA,"yes","dead","natural_death","no","decomposed",NA,NA,NA,NA,NA,NA,"suspect_rabid_animals",NA,NA,NA,"suspicious_for_of_rabies",2019-02-09,2019,2,39,14,51,"2019-2","Suspect","Correction Spreadsheet","2018-06-01",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"abnormal_vocalization,dullness,excessive_salivation,restlessness,running_without_reason",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"uuid:31eb1d48-5c84-49d5-b260-7667fc3533e7",NA,"Lindi","Nachingwea","Kilimanihewa","Kilimanihewa","Village-Lindi-Nachingwea-Kilimanihewa-Kilimanihewa","Ward-Lindi-Nachingwea-Kilimanihewa","District-Lindi-Nachingwea",2019-01-16,"in_person","yes","dog",NA,1,1,"none",NA,"unknown","adult","male","unknown",NA,"no","alive",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"normal_behaviour","healthy",2019-01-16,2019,1,15,13,27,"2019-1","Healthy","Not altered","2018-06-01","approching_the_dog",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"lots_of_people",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:33c20466-d714-421a-8f60-3739e9d2ef5b",NA,"Lindi","Kilwa","Kinjumbi",NA,"Village-Lindi-Kilwa-Kinjumbi-NA","Ward-Lindi-Kilwa-Kinjumbi","District-Lindi-Kilwa",2018-12-08,"phone_consultation","yes","dog",NA,1,1,"none",NA,"not_owned","adult","male","no",NA,"yes","alive",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"eating","sick_not_rabies",2018-12-08,2018,12,341,12,341,"2018-12","Healthy","Not altered","2018-07-01","noise",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"active_during_day",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:354aa55c-b6a5-4be8-bc5e-fa735d62e20a",NA,"Mtwara","Tandahimba","Tandahimba","Matogoro","Village-Mtwara-Tandahimba-Tandahimba-Matogoro","Ward-Mtwara-Tandahimba-Tandahimba","District-Mtwara-Tandahimba",2019-01-10,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","adult","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2019-01-10,2019,1,9,13,21,"2019-1","Suspect","Not altered","2018-06-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:395106eb-8dda-4b82-aa82-86f2bb092b3a",NA,"Morogoro","Ulanga","Ruaha","Kituti","Village-Morogoro-Ulanga-Ruaha-Kituti","Ward-Morogoro-Ulanga-Ruaha","District-Morogoro-Ulanga",2018-12-07,"in_person","yes","dog",NA,1,1,"none",NA,"unknown","adult","male","no",NA,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"eating","healthy",2018-12-07,2018,12,340,12,340,"2018-12","Healthy","Not altered","2018-08-01","noise",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:3a041fbd-11dc-42cd-b4b3-85f25f8c1d87",NA,"Morogoro","Kilosa","Magomeni","Kiyangayanga","Village-Morogoro-Kilosa-Magomeni-Kiyangayanga","Ward-Morogoro-Kilosa-Magomeni","District-Morogoro-Kilosa",2018-09-11,"in_person","yes","dog",NA,2,2,"cow",NA,"unknown","adult","male","unknown",NA,"no","dead","killed_by_community","no","thrown_away",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2018-09-11,2018,9,253,9,253,"2018-9","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"restlessness",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:3a4ec555-cecd-4b5f-bd3b-61cdf361bf7e",NA,"Morogoro","Ulanga","Mwaya",NA,"Village-Morogoro-Ulanga-Mwaya-NA","Ward-Morogoro-Ulanga-Mwaya","District-Morogoro-Ulanga",2018-12-03,"phone_consultation","yes","dog",NA,2,2,"none",NA,"unknown","adult","female","no",NA,"no","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"normal_behaviour","suspicious_for_of_rabies",2018-12-03,2018,12,336,12,336,"2018-12","Suspect","Not altered","2018-08-01","aggressive",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:3fb9f335-8a8f-486e-808e-ded9372af9c1",NA,"Mara","Tarime","Nyandoto","Kemange","Village-Mara-Tarime-Nyandoto-Kemange","Ward-Mara-Tarime Township Authority-Nyandoto","District-Mara-Tarime Township Authority",2018-08-05,"phone_consultation","yes","dog",NA,0,0,"none",NA,"unknown","juvenile","male","unknown",NA,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"eating","healthy",2018-08-05,2018,8,216,8,216,"2018-8","Healthy","Correction Spreadsheet","2018-06-01","approching_the_dog",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"lots_of_people",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"tameness",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"uuid:40066847-2e9f-4ec8-8277-32c75652ccab",NA,"Morogoro","Ulanga","Isongo","Isongo","Village-Morogoro-Ulanga-Isongo-Isongo","Ward-Morogoro-Ulanga-Isongo","District-Morogoro-Ulanga",2019-01-27,"in_person","yes","dog",NA,1,1,"none",NA,"owned","adult","female","no",NA,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"eating,normal_behaviour","suspicious_for_of_rabies",2019-01-27,2019,1,26,13,38,"2019-1","Suspect","Not altered","2018-08-01","aggressive,not_provoked",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"lots_of_people",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:404af7b3-e92a-4ff3-bf69-140bb071adcb",NA,"Lindi","Kilwa","Miteja",NA,"Village-Lindi-Kilwa-Miteja-NA","Ward-Lindi-Kilwa-Miteja","District-Lindi-Kilwa",2019-03-26,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","adult","male","no",NA,"no","dead","killed_by_community","no","thrown_away",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"normal_behaviour","suspicious_for_of_rabies",2019-03-26,2019,3,84,15,96,"2019-3","Suspect","Not altered","2018-07-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"restlessness",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:42f2aa3d-f298-4b9c-a67f-8b933ba59861",NA,"Lindi","Nachingwea","Mnerongongo","Mpute","Village-Lindi-Nachingwea-Mnerongongo-Mpute","Ward-Lindi-Nachingwea-Mnerongongo","District-Lindi-Nachingwea",2018-07-31,"in_person","yes","wildlife","Mbweha",1,1,"none",NA,"not_owned","unknown","unknown","not_applicable",NA,"no","lost",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"unknown",2018-07-31,2018,7,211,7,211,"2018-7","Suspect","Not altered","2018-06-01","aggressive",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:43f14010-a009-4452-8c0d-06665743ac46",NA,"Morogoro","Kilosa","Masanze",NA,"Village-Morogoro-Kilosa-Masanze-NA","Ward-Morogoro-Kilosa-Masanze","District-Morogoro-Kilosa",2018-08-31,"in_person","yes","dog",NA,1,1,"none",NA,"unknown","adult","unknown","unknown",NA,"no","lost",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2018-08-31,2018,8,242,8,242,"2018-8","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:44546ec6-4af4-4f1b-acd4-773e2f5458fd",NA,"Morogoro","Kilosa",NA,NA,"Village-Morogoro-Kilosa-NA-NA","Ward-Morogoro-Kilosa-NA","District-Morogoro-Kilosa",2018-09-01,"phone_consultation","yes","dog",NA,1,1,"none",NA,"owned","adult","female","no",NA,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"feeding_puppies","healthy",2018-09-01,2018,9,243,9,243,"2018-9","Healthy","Not altered","2018-08-01","approching_the_dog",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"on_owners_property",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:4a176437-fcbc-470e-82b5-795d6c8f4796","MsmDc 03","Mara","Musoma","Tegeruka","Kataryo","Village-Mara-Musoma-Tegeruka-Kataryo","Ward-Mara-musoma vijijini-TEGERUKA","District-Mara-musoma vijijini",2018-09-17,"phone_consultation","no","dog",NA,1,1,"none",NA,"unknown","adult","male","unknown",NA,"no","lost",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"normal_behaviour","suspicious_for_of_rabies",2018-09-17,2018,9,259,9,259,"2018-9","Suspect","Not altered","2018-06-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"restlessness",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:4a525e52-e3a2-4271-a0ab-777a29714645",NA,"Morogoro","Ulanga","Mahenge","Mahenge","Village-Morogoro-Ulanga-Mahenge-Mahenge","Ward-Morogoro-Ulanga-Mahenge","District-Morogoro-Ulanga",2018-12-02,"in_person","yes","dog",NA,1,1,"none",NA,"unknown","adult","male","unknown",NA,"no","alive",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"normal_behaviour","healthy",2018-12-02,2018,12,335,12,335,"2018-12","Healthy","Not altered","2018-08-01","running",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:4b60b199-9f7f-463e-b138-0bf4349ca563",NA,"Morogoro","Ulanga","Vigoi","Epanko","Village-Morogoro-Ulanga-Vigoi-Epanko","Ward-Morogoro-Ulanga-Vigoi","District-Morogoro-Ulanga",2019-01-12,"in_person","yes","dog",NA,1,1,"none",NA,"unknown","adult","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2019-01-12,2019,1,11,13,23,"2019-1","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:4db35fdb-5f4c-4e09-886b-ed29109524ad",NA,"Lindi","Liwale","Kimambi","Kimambi","Village-Lindi-Liwale-Kimambi-Kimambi","Ward-Lindi-Liwale-Kimambi","District-Lindi-Liwale",2019-02-22,"phone_consultation","yes","dog",NA,0,0,"none",NA,"unknown","adult","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2019-02-22,2019,2,52,14,64,"2019-2","Suspect","Not altered","2018-06-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason,unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:51f83129-f802-47eb-bb74-f9de981c2b08",NA,"Morogoro","Malinyi","Malinyi","Kipingo","Village-Morogoro-Malinyi-Malinyi-Kipingo","Ward-Morogoro-Malinyi-Malinyi","District-Morogoro-Malinyi",2018-11-18,"phone_consultation","yes","dog",NA,1,1,"none",NA,"owned","adult","male","no",NA,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"normal_behaviour","healthy",2018-11-18,2018,11,321,11,321,"2018-11","Healthy","Not altered","2018-08-01","aggressive",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"on_owners_property",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:52d772cf-cb07-4783-a9ac-ad40f47400b7",NA,"Morogoro","Ulanga","Ruaha","Ruaha","Village-Morogoro-Ulanga-Ruaha-Ruaha","Ward-Morogoro-Ulanga-Ruaha","District-Morogoro-Ulanga",2018-12-29,"in_person","yes","dog",NA,1,1,"none",NA,"owned","adult","male","no",NA,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"eating,normal_behaviour","suspicious_for_of_rabies",2018-12-29,2018,12,362,12,362,"2018-12","Suspect","Not altered","2018-08-01","aggressive",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"on_owners_property",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:563b3fb3-44b3-4b6f-8a8c-1f3074833d66",NA,"Lindi","Nachingwea","Naipingo","Naipingo","Village-Lindi-Nachingwea-Naipingo-Naipingo","Ward-Lindi-Nachingwea-Naipingo","District-Lindi-Nachingwea",2018-08-01,"in_person","yes","dog",NA,1,1,"none",NA,"owned","adult","female","no",NA,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"normal_behaviour","sick_not_rabies",2018-08-01,2018,8,212,8,212,"2018-8","Healthy","Not altered","2018-06-01","scared_of_dogs",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"on_owners_property",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:56fad4c7-cc62-4416-99e6-b2ac351904c9",NA,"Lindi","Kilwa",NA,NA,"Village-Lindi-Kilwa-NA-NA","Ward-Lindi-Kilwa-NA","District-Lindi-Kilwa",2018-11-15,"in_person","yes","dog",NA,2,2,"none",NA,"unknown","juvenile","male","no",NA,"no","lost",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2018-11-15,2018,11,318,11,318,"2018-11","Suspect","Not altered","2018-07-01","running",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"restlessness",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:575d4b19-751e-487d-8c0e-5c061952fba8",NA,"Morogoro","Ulanga","Iragua",NA,"Village-Morogoro-Ulanga-Iragua-NA","Ward-Morogoro-Ulanga-Iragua","District-Morogoro-Ulanga",2019-02-12,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","adult","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2019-02-12,2019,2,42,14,54,"2019-2","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
